,month,year,naics_Code,kind_of_business,industry,sales
3929,8,2017,45291,Warehouse clubs and superstores,Food & Beverage,39543
3930,8,2017,45299,All other gen. merchandise stores,General Merchandise,6169
3931,8,2017,453,Miscellaneous store retailers,Miscellaneous,10751
3932,8,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2874
3933,8,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,1390
3934,8,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1484
3935,8,2017,45330,Used merchandise stores,Miscellaneous,1455
3936,8,2017,454,Nonstore retailers,Miscellaneous,49515
3937,8,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,43216
3938,8,2017,45431,Fuel dealers,Fuel & Gasoline,1706
3939,8,2017,722,Food services and drinking places,Restaurants & Bars,58508
3940,8,2017,7224,Drinking places,Restaurants & Bars,2104
3941,8,2017,7225,Restaurants and other eating places,Restaurants & Bars,51567
3942,8,2017,722511,Full service restaurants,Restaurants & Bars,25121
3943,8,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,26446
3944,9,2017,441,Motor vehicle and parts dealers,Automotive,99964
3945,9,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,92136
3946,9,2017,4411,Automobile dealers,Automotive,86435
3947,9,2017,44111,New car dealers,Automotive,77018
3948,9,2017,44112,Used car dealers,Automotive,9417
3949,9,2017,4413,"Automotive parts, acc., and tire stores",Automotive,7828
3950,9,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,16970
3951,9,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,9676
3952,9,2017,4421,Furniture stores,Home Goods & Electronics,5189
3953,9,2017,4422,Home furnishings stores,Home Goods & Electronics,4487
3954,9,2017,44221,Floor covering stores,Home Goods & Electronics,
3955,9,2017,442299,All other home furnishings stores,Home Goods & Electronics,2300
3956,9,2017,443,Electronics and appliance stores,Home Goods & Electronics,7294
3957,9,2017,443141,Household appliance stores,Home Goods & Electronics,1386
3958,9,2017,443142,Electronics stores,Home Goods & Electronics,5908
3959,9,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,28992
3960,9,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,26027
3961,9,2017,44412,Paint and wallpaper stores,Home Goods & Building Supplies,1016
3962,9,2017,44413,Hardware stores,Home Goods & Building Supplies,2165
3963,9,2017,445,Food and beverage stores,Food & Beverage,60275
3964,9,2017,4451,Grocery stores,Food & Beverage,54135
3965,9,2017,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,51668
3966,9,2017,4453,"Beer, wine, and liquor stores",Food & Beverage,4345
3967,9,2017,446,Health and personal care stores,Health & Personal Care,26546
3968,9,2017,44611,Pharmacies and drug stores,Health & Personal Care,21932
3969,9,2017,447,Gasoline stations,Fuel & Gasoline,41686
3970,9,2017,448,Clothing and clothing access. stores,Fashion & Accessories,19899
3971,9,2017,4481,Clothing stores,Fashion & Accessories,14709
3972,9,2017,44811,Men's clothing stores,Fashion & Accessories,759
3973,9,2017,44812,Women's clothing stores,Fashion & Accessories,3006
3974,9,2017,44814,Family clothing stores,Fashion & Accessories,8074
3975,9,2017,44819,Other clothing stores,Fashion & Accessories,1362
3976,9,2017,4482,Shoe stores,Fashion & Accessories,2750
3977,9,2017,44831,Jewelry stores,Fashion & Accessories,2214
3978,9,2017,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6720
3979,9,2017,45111,Sporting goods stores,Sports & Recreation,3568
3980,9,2017,45112,"Hobby, toy, and game stores",Sports & Recreation,1349
3981,9,2017,451211,Book stores,Sports & Recreation,976
3982,9,2017,452,General merchandise stores,General Merchandise,54443
3983,9,2017,4521,Department stores,General Merchandise,10866
3984,9,2017,452111,Department stores(excl. discount department stores),General Merchandise,3533
3985,9,2017,452112,Discount dept. stores,General Merchandise,7333
3986,9,2017,4529,Other general merchandise stores,General Merchandise,43577
3987,9,2017,45291,Warehouse clubs and superstores,Food & Beverage,37587
3988,9,2017,45299,All other gen. merchandise stores,General Merchandise,5990
3989,9,2017,453,Miscellaneous store retailers,Miscellaneous,10201
3990,9,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2495
3991,9,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,1076
3992,9,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1419
3993,9,2017,45330,Used merchandise stores,Miscellaneous,1423
3994,9,2017,454,Nonstore retailers,Miscellaneous,46850
3995,9,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,40572
3996,9,2017,45431,Fuel dealers,Fuel & Gasoline,1853
3997,9,2017,722,Food services and drinking places,Restaurants & Bars,57152
3998,9,2017,7224,Drinking places,Restaurants & Bars,2161
3999,9,2017,7225,Restaurants and other eating places,Restaurants & Bars,49029
4000,9,2017,722511,Full service restaurants,Restaurants & Bars,23985
4001,9,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,25044
4002,10,2017,441,Motor vehicle and parts dealers,Automotive,97375
4003,10,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,89420
4004,10,2017,4411,Automobile dealers,Automotive,84362
4005,10,2017,44111,New car dealers,Automotive,75069
4006,10,2017,44112,Used car dealers,Automotive,9293
4007,10,2017,4413,"Automotive parts, acc., and tire stores",Automotive,7955
4008,10,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,16812
4009,10,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,9644
4010,10,2017,4421,Furniture stores,Home Goods & Electronics,5050
4011,10,2017,4422,Home furnishings stores,Home Goods & Electronics,4594
4012,10,2017,44221,Floor covering stores,Home Goods & Electronics,
4013,10,2017,442299,All other home furnishings stores,Home Goods & Electronics,2337
4014,10,2017,443,Electronics and appliance stores,Home Goods & Electronics,7168
4015,10,2017,443141,Household appliance stores,Home Goods & Electronics,1361
4016,10,2017,443142,Electronics stores,Home Goods & Electronics,5807
4017,10,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,29694
4018,10,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,26559
4019,10,2017,44412,Paint and wallpaper stores,Home Goods & Building Supplies,1040
4020,10,2017,44413,Hardware stores,Home Goods & Building Supplies,2273
4021,10,2017,445,Food and beverage stores,Food & Beverage,60743
4022,10,2017,4451,Grocery stores,Food & Beverage,54543
4023,10,2017,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,52077
4024,10,2017,4453,"Beer, wine, and liquor stores",Food & Beverage,4342
4025,10,2017,446,Health and personal care stores,Health & Personal Care,27752
4026,10,2017,44611,Pharmacies and drug stores,Health & Personal Care,23364
4027,10,2017,447,Gasoline stations,Fuel & Gasoline,41984
4028,10,2017,448,Clothing and clothing access. stores,Fashion & Accessories,20457
4029,10,2017,4481,Clothing stores,Fashion & Accessories,15356
4030,10,2017,44811,Men's clothing stores,Fashion & Accessories,744
4031,10,2017,44812,Women's clothing stores,Fashion & Accessories,3181
4032,10,2017,44814,Family clothing stores,Fashion & Accessories,8620
4033,10,2017,44819,Other clothing stores,Fashion & Accessories,1295
4034,10,2017,4482,Shoe stores,Fashion & Accessories,2641
4035,10,2017,44831,Jewelry stores,Fashion & Accessories,2230
4036,10,2017,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6340
4037,10,2017,45111,Sporting goods stores,Sports & Recreation,3394
4038,10,2017,45112,"Hobby, toy, and game stores",Sports & Recreation,1446
4039,10,2017,451211,Book stores,Sports & Recreation,651
4040,10,2017,452,General merchandise stores,General Merchandise,56356
4041,10,2017,4521,Department stores,General Merchandise,11143
4042,10,2017,452111,Department stores(excl. discount department stores),General Merchandise,3556
4043,10,2017,452112,Discount dept. stores,General Merchandise,7587
4044,10,2017,4529,Other general merchandise stores,General Merchandise,45213
4045,10,2017,45291,Warehouse clubs and superstores,Food & Beverage,38981
4046,10,2017,45299,All other gen. merchandise stores,General Merchandise,6232
4047,10,2017,453,Miscellaneous store retailers,Miscellaneous,10683
4048,10,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2899
4049,10,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,942
4050,10,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1957
4051,10,2017,45330,Used merchandise stores,Miscellaneous,1560
4052,10,2017,454,Nonstore retailers,Miscellaneous,49577
4053,10,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,42697
4054,10,2017,45431,Fuel dealers,Fuel & Gasoline,2361
4055,10,2017,722,Food services and drinking places,Restaurants & Bars,58224
4056,10,2017,7224,Drinking places,Restaurants & Bars,2206
4057,10,2017,7225,Restaurants and other eating places,Restaurants & Bars,49990
4058,10,2017,722511,Full service restaurants,Restaurants & Bars,24376
4059,10,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,25614
4060,11,2017,441,Motor vehicle and parts dealers,Automotive,94718
4061,11,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,86944
4062,11,2017,4411,Automobile dealers,Automotive,82596
4063,11,2017,44111,New car dealers,Automotive,73853
4064,11,2017,44112,Used car dealers,Automotive,8743
4065,11,2017,4413,"Automotive parts, acc., and tire stores",Automotive,7774
4066,11,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,20398
4067,11,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,10694
4068,11,2017,4421,Furniture stores,Home Goods & Electronics,5463
4069,11,2017,4422,Home furnishings stores,Home Goods & Electronics,5231
4070,11,2017,44221,Floor covering stores,Home Goods & Electronics,
4071,11,2017,442299,All other home furnishings stores,Home Goods & Electronics,3042
4072,11,2017,443,Electronics and appliance stores,Home Goods & Electronics,9704
4073,11,2017,443141,Household appliance stores,Home Goods & Electronics,1513
4074,11,2017,443142,Electronics stores,Home Goods & Electronics,8191
4075,11,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,29208
4076,11,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,25985
4077,11,2017,44412,Paint and wallpaper stores,Home Goods & Building Supplies,898
4078,11,2017,44413,Hardware stores,Home Goods & Building Supplies,2168
4079,11,2017,445,Food and beverage stores,Food & Beverage,62062
4080,11,2017,4451,Grocery stores,Food & Beverage,55415
4081,11,2017,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,53061
4082,11,2017,4453,"Beer, wine, and liquor stores",Food & Beverage,4637
4083,11,2017,446,Health and personal care stores,Health & Personal Care,27388
4084,11,2017,44611,Pharmacies and drug stores,Health & Personal Care,22645
4085,11,2017,447,Gasoline stations,Fuel & Gasoline,40276
4086,11,2017,448,Clothing and clothing access. stores,Fashion & Accessories,24543
4087,11,2017,4481,Clothing stores,Fashion & Accessories,18388
4088,11,2017,44811,Men's clothing stores,Fashion & Accessories,787
4089,11,2017,44812,Women's clothing stores,Fashion & Accessories,3642
4090,11,2017,44814,Family clothing stores,Fashion & Accessories,10626
4091,11,2017,44819,Other clothing stores,Fashion & Accessories,1510
4092,11,2017,4482,Shoe stores,Fashion & Accessories,3070
4093,11,2017,44831,Jewelry stores,Fashion & Accessories,2807
4094,11,2017,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,7779
4095,11,2017,45111,Sporting goods stores,Sports & Recreation,3984
4096,11,2017,45112,"Hobby, toy, and game stores",Sports & Recreation,2241
4097,11,2017,451211,Book stores,Sports & Recreation,659
4098,11,2017,452,General merchandise stores,General Merchandise,63674
4099,11,2017,4521,Department stores,General Merchandise,14836
4100,11,2017,452111,Department stores(excl. discount department stores),General Merchandise,4851
4101,11,2017,452112,Discount dept. stores,General Merchandise,9985
4102,11,2017,4529,Other general merchandise stores,General Merchandise,48838
4103,11,2017,45291,Warehouse clubs and superstores,Food & Beverage,42091
4104,11,2017,45299,All other gen. merchandise stores,General Merchandise,6747
4105,11,2017,453,Miscellaneous store retailers,Miscellaneous,10771
4106,11,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2421
4107,11,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,919
4108,11,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1502
4109,11,2017,45330,Used merchandise stores,Miscellaneous,1481
4110,11,2017,454,Nonstore retailers,Miscellaneous,61116
4111,11,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,53300
4112,11,2017,45431,Fuel dealers,Fuel & Gasoline,3242
4113,11,2017,722,Food services and drinking places,Restaurants & Bars,55734
4114,11,2017,7224,Drinking places,Restaurants & Bars,2075
4115,11,2017,7225,Restaurants and other eating places,Restaurants & Bars,48129
4116,11,2017,722511,Full service restaurants,Restaurants & Bars,23806
4117,11,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,24323
4118,12,2017,441,Motor vehicle and parts dealers,Automotive,100070
4119,12,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,92656
4120,12,2017,4411,Automobile dealers,Automotive,88159
4121,12,2017,44111,New car dealers,Automotive,79785
4122,12,2017,44112,Used car dealers,Automotive,8374
4123,12,2017,4413,"Automotive parts, acc., and tire stores",Automotive,7414
4124,12,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,22835
4125,12,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,11422
4126,12,2017,4421,Furniture stores,Home Goods & Electronics,5399
4127,12,2017,4422,Home furnishings stores,Home Goods & Electronics,6023
4128,12,2017,44221,Floor covering stores,Home Goods & Electronics,
4129,12,2017,442299,All other home furnishings stores,Home Goods & Electronics,3999
4130,12,2017,443,Electronics and appliance stores,Home Goods & Electronics,11413
4131,12,2017,443141,Household appliance stores,Home Goods & Electronics,1434
4132,12,2017,443142,Electronics stores,Home Goods & Electronics,9979
4133,12,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,26770
4134,12,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,23485
